folder,param1,param2,csv_name,c,d,Best_P,Delta_at_BestP,Mu_at_BestP
-14_-56,-14,-56,CHEES_-35_4200.csv,-35,4200,3.717212874,2.465643944,1.50760327
-16_-56,-16,-56,CHEES_-35_4200.csv,-35,4200,3.718064725,2.473348661,1.503251355
-18_-56,-18,-56,CHEES_-35_4200.csv,-35,4200,3.720221797,2.482331507,1.498680489
-20_-56,-20,-56,CHEES_-35_4200.csv,-35,4200,3.723802329,2.493295418,1.493526319
-22_-56,-22,-56,CHEES_-35_4200.csv,-35,4200,3.727800668,2.505968196,1.487569026
-24_-56,-24,-56,CHEES_-35_4200.csv,-35,4200,3.735425082,2.521729274,1.481295046
-26_-56,-26,-56,CHEES_-35_4200.csv,-35,4200,3.7463048,2.541323486,1.47415503
-28_-56,-28,-56,CHEES_-35_4200.csv,-35,4200,3.762279464,2.566516146,1.465909135
-30_-56,-30,-56,CHEES_-35_4200.csv,-35,4200,3.789740286,2.600971671,1.45704789
-5_-58,-5,-58,CHEES_-35_4200.csv,-35,4200,3.728952637,2.44192506,1.527054494
-6_-58,-6,-58,CHEES_-35_4200.csv,-35,4200,3.729699229,2.444455016,1.52577945
-7_-58,-7,-58,CHEES_-35_4200.csv,-35,4200,3.729785301,2.446787252,1.52436028
-8_-58,-8,-58,CHEES_-35_4200.csv,-35,4200,3.730448477,2.449294901,1.523070364
-10_-58,-10,-58,CHEES_-35_4200.csv,-35,4200,3.730755471,2.454800283,1.519779632
-12_-58,-12,-58,CHEES_-35_4200.csv,-35,4200,3.732226649,2.461014624,1.51653981
-14_-58,-14,-58,CHEES_-35_4200.csv,-35,4200,3.733805219,2.468101685,1.512824711
-16_-58,-16,-58,CHEES_-35_4200.csv,-35,4200,3.735144484,2.476211765,1.508410765
-18_-58,-18,-58,CHEES_-35_4200.csv,-35,4200,3.738230078,2.48557107,1.503972316
-20_-58,-20,-58,CHEES_-35_4200.csv,-35,4200,3.744158634,2.496999686,1.499462998
-22_-58,-22,-58,CHEES_-35_4200.csv,-35,4200,3.748324325,2.509588517,1.493601162
