-12	-58	-31	6000
-12	-58	-32	4200
-12	-58	-32	4600
-12	-58	-34	4600
-12	-58	-34	5000
-12	-58	-34	6000
-12	-58	-35	4200
-12	-58	-35	4400
-12	-58	-35	4800
-12	-58	-35	5300
-12	-58	-35	5800
-12	-60	-22	4200
-12	-60	-22	4600
-12	-60	-22	5000
-12	-60	-23	4400
-12	-60	-23	5400
-12	-60	-23	5600
-12	-60	-24	5400
-12	-60	-25	4200
-12	-60	-25	5000
-12	-60	-26	5100
-12	-60	-27	4300
-12	-60	-27	5800
-12	-60	-28	5000
-12	-60	-29	4200
-12	-60	-29	4900
-12	-60	-29	5900
-12	-60	-30	4300
-12	-60	-31	5000
-12	-60	-31	5800
-12	-60	-31	6000
-12	-60	-32	4200
-12	-60	-33	5000
-12	-60	-34	4600
-12	-60	-34	5000
-12	-60	-34	6000
-12	-60	-35	4200
-12	-60	-35	4400
-12	-60	-35	4800
-12	-60	-35	5300
-12	-60	-35	5400
-12	-60	-35	5800
-14	-32	-22	4200
-14	-32	-22	4600
-14	-32	-22	5000
-14	-32	-23	5400
-14	-32	-23	5600
-14	-32	-24	5400
-14	-32	-25	4200
-14	-32	-25	5000
-14	-32	-26	5100
-14	-32	-27	4200
-14	-32	-27	4300
-14	-32	-27	5800
-14	-32	-28	5000
-14	-32	-29	4200
-14	-32	-29	4900
-14	-32	-29	5600
-14	-32	-29	5900
-14	-32	-31	5000
-14	-32	-31	5700
-14	-32	-31	5800
-14	-32	-31	6000
-14	-32	-32	4200
-14	-32	-33	5000
-14	-32	-34	4600
-14	-32	-34	5000
-14	-32	-34	6000
-14	-32	-35	4200
-14	-32	-35	4400
-14	-32	-35	4800
-14	-32	-35	5300
-14	-32	-35	5400
-14	-32	-35	5800
-14	-34	-22	4200
-14	-34	-22	4500
-14	-34	-22	4600
-14	-34	-22	5000
-14	-34	-23	5400
-14	-34	-23	5600
-14	-34	-24	5400
-14	-34	-25	4200
-14	-34	-25	5000
-14	-34	-26	5100
-14	-34	-27	4300
-14	-34	-27	5800
-14	-34	-28	5000
-14	-34	-29	4200
-14	-34	-29	4900
-14	-34	-29	5900
-14	-34	-30	4300
-14	-34	-31	5000
-14	-34	-31	5700
-14	-34	-31	5800
-14	-34	-31	6000
-14	-34	-32	4200
-14	-34	-33	5000
-14	-34	-33	5200
-14	-34	-33	5700
-14	-34	-34	4600
-14	-34	-34	5000
-14	-34	-34	6000
-14	-34	-35	4200
-14	-34	-35	4400
-14	-34	-35	4800
-14	-34	-35	5300
-14	-34	-35	5800
-14	-35	-22	4200
-14	-35	-22	4600
-14	-35	-22	5000
-14	-35	-23	4400
-14	-35	-23	4900
-14	-35	-23	5000
-14	-35	-23	5400
-14	-35	-23	5600
-14	-35	-24	5400
